#velocity	error_velocity	radius
33.420218982    12.169883122    26.76
33.413955872    12.167602428    26.77
33.407697661    12.165323517    26.78
33.401442717    12.163045796    26.79
33.395189409    12.16076867    26.8
33.388940999    12.158493329    26.81
33.382695862    12.156219179    26.82
33.376453986    12.153946217    26.83
33.370213747    12.15167385    26.84
33.363981673    12.149404457    26.85
33.357749598    12.147135064    26.86
33.351522428    12.144867456    26.87
33.345295257    12.142599849    26.88
33.339076258    12.140335217    26.89
33.332860519    12.138071772    26.9
33.32664315    12.135807734    26.91
33.320433952    12.133546671    26.92
33.314228015    12.131286796    26.93
33.308025351    12.129028113    26.94
33.301822681    12.126769427    26.95
33.295628182    12.124513717    26.96
33.289435319    12.122258602    26.97
33.283247354    12.120005272    26.98
33.27705939    12.117751941    26.99
33.270876329    12.115500396    27
33.264696529    12.113250038    27.01
33.258521639    12.111001468    27.02
33.252351646    12.108754682    27.03
33.246181654    12.106507896    27.04
33.240016559    12.104262893    27.05
33.233854731    12.10201908    27.06
33.22769454    12.099775863    27.07
33.221540884    12.097535026    27.08
33.215388857    12.095294782    27.09
33.209240104    12.09305573    27.1
33.203096249    12.090818461    27.11
33.196954024    12.088581787    27.12
33.190816703    12.086346898    27.13
33.184682649    12.084113199    27.14
33.178550232    12.081880095    27.15
33.172422713    12.079648775    27.16
33.16629846    12.077418645    27.17
33.160177475    12.075189705    27.18
33.154059757    12.072961954    27.19
33.147945306    12.070735393    27.2
33.141834122    12.068510022    27.21
33.135727842    12.066286437    27.22
33.129623192    12.064063445    27.23
33.123523446    12.061842239    27.24
33.117425331    12.059621626    27.25
33.111332119    12.0574028    27.26
33.105242175    12.055185163    27.27
33.099155498    12.052968716    27.28
33.093067184    12.050751672    27.29
33.086987041    12.048537605    27.3
33.080911796    12.04632532    27.31
33.074838187    12.044113632    27.32
33.068766215    12.04190254    27.33
33.062700771    12.039693825    27.34
33.056636964    12.037485705    27.35
33.050576423    12.035278776    27.36
33.04451915    12.033073036    27.37
33.038465145    12.030868486    27.38
33.032414406    12.028665126    27.39
33.026368571    12.026463551    27.4
33.020324366    12.024262571    27.41
33.014283429    12.022062779    27.42
33.008247395    12.019864774    27.43
33.002212992    12.017667362    27.44
32.996183493    12.015471736    27.45
32.990155624    12.013276704    27.46
32.984131023    12.011082861    27.47
32.978111325    12.008890805    27.48
32.972094894    12.006699937    27.49
32.9660801    12.004509666    27.5
32.960070197    12.002321176    27.51
32.954061931    12.000133283    27.52
32.948060206    11.99794777    27.53
32.942061741    11.995763445    27.54
32.936061646    11.993578527    27.55
32.930068085    11.991395988    27.56
32.924077792    11.989214638    27.57
32.918087498    11.987033289    27.58
32.912103739    11.984854319    27.59
32.906123246    11.982676539    27.6
32.900146021    11.980499948    27.61
32.894170433    11.978323954    27.62
32.888198105    11.976149147    27.63
32.882229051    11.973975532    27.64
32.876264894    11.9718037    27.65
32.870304005    11.969633058    27.66
32.864344752    11.967463012    27.67
32.85838876    11.965294154    27.68
32.852437678    11.963127083    27.69
32.846489857    11.9609612    27.7
32.840542037    11.958795317    27.71
32.834602386    11.95663241    27.72
32.828662736    11.954469502    27.73
32.822726348    11.952307782    27.74
32.816793232    11.950147254    27.75
32.810863383    11.947987915    27.76
32.804936802    11.945829766    27.77
32.799016754    11.943673997    27.78
32.793095071    11.941517632    27.79
32.787179927    11.939363648    27.8
32.781266414    11.937210258    27.81
32.775357799    11.935058652    27.82
32.769447553    11.932906452    27.83
32.763545472    11.930757225    27.84
32.757645028    11.928608594    27.85
32.751749487    11.926461748    27.86
32.745852309    11.924314307    27.87
32.739961666    11.922169245    27.88
32.734075927    11.920025969    27.89
32.728190182    11.917882691    27.9
32.72230934    11.915741198    27.91
32.716431771    11.913600897    27.92
32.710555828    11.911461188    27.93
32.704684793    11.909323266    27.94
32.698815384    11.907185937    27.95
32.692947616    11.905049205    27.96
32.687086377    11.90291485    27.97
32.681226775    11.900781092    27.98
32.675372071    11.898649117    27.99
32.669517372    11.896517144    28
32.663669202    11.894387549    28.01
32.657822668    11.892258549    28.02
32.651977765    11.890130143    28.03
32.646137765    11.888003523    28.04
32.640301033    11.885878093    28.05
32.634465937    11.883753258    28.06
32.628637369    11.881630801    28.07
32.622807171    11.87950775    28.08
32.616983507    11.877387078    28.09
32.61116148    11.875267003    28.1
32.605342714    11.873148115    28.11
32.599528851    11.871031012    28.12
32.593713358    11.868913316    28.13
32.58790603    11.866798593    28.14
32.582101969    11.86468506    28.15
32.576297908    11.862571526    28.16
32.57049875    11.860459779    28.17
32.564701223    11.858348625    28.18
32.5589086    11.856239257    28.19
32.553117608    11.854130482    28.2
32.547328252    11.852022304    28.21
32.541543793    11.849915909    28.22
32.535760972    11.84781011    28.23
32.529986315    11.845707284    28.24
32.524210027    11.843603864    28.25
32.518437007    11.841501634    28.26
32.512668884    11.839401188    28.27
32.506902398    11.837301337    28.28
32.501139179    11.835202677    28.29
32.495380858    11.8331058    28.3
32.489622542    11.831008924    28.31
32.483870755    11.828914427    28.32
32.478118974    11.826819931    28.33
32.472372091    11.824727219    28.34
32.466628474    11.822635696    28.35
32.460884858    11.820544174    28.36
32.455147776    11.818455031    28.37
32.449410694    11.816365888    28.38
32.443680146    11.814279124    28.39
32.437949599    11.812192361    28.4
32.432223954    11.810107383    28.41
32.426499941    11.808022998    28.42
32.420782462    11.805940994    28.43
32.415064983    11.803858989    28.44
32.40934914    11.80177758    28.45
32.403639831    11.799698551    28.46
32.397932153    11.797620115    28.47
32.392227743    11.795542869    28.48
32.386524968    11.793466219    28.49
32.380825461    11.791390759    28.5
32.375129216    11.789316487    28.51
32.369434612    11.787242812    28.52
32.363744906    11.785170921    28.53
32.358058467    11.783100219    28.54
32.35237366    11.781030112    28.55
32.346693755    11.77896179    28.56
32.341015487    11.776894064    28.57
32.335340481    11.774827525    28.58
32.329668741    11.772762177    28.59
32.323997008    11.77069683    28.6
32.318333439    11.768634457    28.61
32.31266987    11.766572083    28.62
32.307011205    11.764511496    28.63
32.301352534    11.762450906    28.64
32.295697136    11.760391508    28.65
32.290048267    11.758334487    28.66
32.284399403    11.756277468    28.67
32.278755437    11.754222233    28.68
32.273111471    11.752166998    28.69
32.267474039    11.750114143    28.7
32.261836607    11.748061287    28.71
32.256204079    11.746010217    28.72
32.250569915    11.743958551    28.73
32.244943921    11.74190986    28.74
32.239319558    11.739861764    28.75
32.233698461    11.737814857    28.76
32.228080638    11.735769141    28.77
32.222462809    11.733723424    28.78
32.216848247    11.731678896    28.79
32.211241856    11.729637344    28.8
32.205633829    11.727595196    28.81
32.200030705    11.725554833    28.82
32.194430848    11.72351566    28.83
32.188830991    11.721476488    28.84
32.183234401    11.719438504    28.85
32.17764434    11.717402899    28.86
32.172054284    11.715367295    28.87
32.166467496    11.713332881    28.88
32.160883975    11.711299657    28.89
32.15530372    11.709267622    28.9
32.149723466    11.707235587    28.91
32.144151383    11.705206528    28.92
32.138579294    11.703177467    28.93
32.133010477    11.701149597    28.94
32.127444922    11.699122915    28.95
32.121879373    11.697096235    28.96
32.116320352    11.695071933    28.97
32.110764604    11.693048822    28.98
32.105205589    11.691024522    28.99
32.099654739    11.689003195    29
32.094107156    11.686983057    29.01
32.088562841    11.68496411    29.02
32.083016894    11.682944568    29.03
32.077477482    11.680927406    29.04
32.0719397    11.678910838    29.05
32.066406822    11.676896055    29.06
32.060875575    11.674881866    29.07
32.0553476    11.672868869    29.08
32.049821251    11.670856464    29.09
32.044298174    11.66884525    29.1
32.038776728    11.66683463    29.11
32.033260186    11.664825796    29.12
32.02774691    11.662818152    29.13
32.022233635    11.660810507    29.14
32.016725258    11.658804646    29.15
32.011218517    11.656799381    29.16
32.005715043    11.654795306    29.17
32.000216472    11.652793016    29.18
31.994719532    11.65079132    29.19
31.989224224    11.648790219    29.2
31.983730551    11.646789712    29.21
31.978243418    11.644791588    29.22
31.972757911    11.642794055    29.23
31.967166226    11.640757858    29.24
31.961605581    11.638732964    29.25
31.956049834    11.636709853    29.26
31.950472853    11.634679011    29.27
31.944925277    11.632658876    29.28
31.939456105    11.630667292    29.29
31.933990206    11.628676899    29.3
31.928527568    11.626687694    29.31
31.923068203    11.624699681    29.32
31.917608838    11.622711668    29.33
31.912154371    11.620725438    29.34
31.906703171    11.618740398    29.35
31.901255238    11.616756548    29.36
31.895808942    11.614773294    29.37
31.890365912    11.612791229    29.38
31.884927781    11.610810948    29.39
31.879488018    11.608830074    29.4
31.874053154    11.606850982    29.41
31.868621562    11.604873083    29.42
31.863191601    11.602895777    29.43
31.857764902    11.600919659    29.44
31.852341475    11.598944733    29.45
31.846921316    11.596970996    29.46
31.841501156    11.59499726    29.47
31.836087531    11.593025902    29.48
31.830673905    11.591054545    29.49
31.825263547    11.589084378    29.5
31.81985482    11.587114804    29.51
31.814452632    11.585147612    29.52
31.809052075    11.583181014    29.53
31.803651518    11.581214416    29.54
31.798254229    11.579249007    29.55
31.792860206    11.577284788    29.56
31.787471082    11.575322353    29.57
31.782083598    11.573360515    29.58
31.776701008    11.571400459    29.59
31.771315156    11.569439216    29.6
31.765937469    11.567480946    29.61
31.760559782    11.565522675    29.62
31.755186998    11.56356619    29.63
31.749815845    11.5616103    29.64
31.744446329    11.559655005    29.65
31.739078443    11.557700303    29.66
31.733717092    11.555747982    29.67
31.728355746    11.553795662    29.68
31.722999293    11.551845124    29.69
31.717642844    11.549894588    29.7
31.7122913    11.547945837    29.71
31.706943017    11.545998274    29.72
31.701594734    11.544050711    29.73
31.696249718    11.542104338    29.74
31.690909606    11.54015975    29.75
31.685569493    11.538215163    29.76
31.680232648    11.536271765    29.77
31.67489907    11.534329557    29.78
31.669567123    11.532387942    29.79
31.664240079    11.530448114    29.8
31.658914666    11.528508879    29.81
31.653592525    11.526570836    29.82
31.648272015    11.524633386    29.83
31.642956404    11.52269772    29.84
31.637640797    11.520762057    29.85
31.632328453    11.518827581    29.86
31.62698671    11.516882399    29.87
31.621662933    11.51494376    29.88
31.616348958    11.51300869    29.89
31.611034982    11.511073621    29.9
31.605724274    11.50913974    29.91
